Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
Erick Fedde,STL,10.2504,10.1783,14.0314,4.1544,29.08,29.08,0,0,,166.941,708.666,163.655,83.0939,77.0602,22.3271,50.3739,,5.3096,139.545,7.52305,2.71571,2.77019,1.20368,0.196913,0.0710827,0.125829935,0.250626,1.28206,0.287772,0.716388,,,4.23399,2.02809,1.99902,335.6700134,,,,,,,653.8,3.91497006,664,3.976047904,,,,,,,,,,,,,,,,,,,Erick Fedde,17425,607200
Michael Wacha,KCR,8.7415,10.6255,12.11,4.28448,27.52,27.52,0,0,,156.302,666.921,156.301,79.6794,74.4079,21.2896,51.3342,,5.3458,134.087,7.72083,2.95587,2.61203,1.22588,0.201053,0.0769719,0.124081254,0.256129,1.32842,0.296816,0.719541,,,4.30934,2.0034,1.95313,278.1300049,,,,,,,590.5,3.78525641,607,3.891025641,,,,,,,,,,,,,,,,,,,Michael Wacha,14078,608379
Grayson Rodriguez,BAL,8.0937,6.7963,11.203,3.69326,21.7,21.7,0,0,,123.116,514.916,110.339,54.8098,50.5223,15.484,40.9513,,4.4293,131.923,9.64378,2.9936,3.22146,1.1319,0.256203,0.0795301,0.176672906,0.234996,1.22884,0.294463,0.744375,,,3.76419,1.97991,2.17659,218.6699982,,,,,,,568.7,4.623577236,549,4.463414634,,,,,,,,,,,,,,,,,,,Grayson Rodriguez,24492,680570
Ryan Pepiot,TBR,9.3595,10.9034,13.8304,4.06541,30.08,30.08,0,0,,169.261,723.313,155.024,82.6351,76.4574,24.5202,62.4401,,9.3871,176.826,9.40222,3.32008,2.83193,1.30379,0.244467,0.0863251,0.158141367,0.237954,1.28478,0.289918,0.736224,,,4.23342,1.9415,1.76911,166.3500061,,,,,,,681.1,4.030177515,661,3.911242604,,,,,,,,,,,,,,,,,,,Ryan Pepiot,26221,686752
Jeffrey Springs,ATH,9.8351,9.7963,12.5609,3.93964,34.4543,26.8,0,0.6428,,154.371,650.677,144.692,73.4474,67.5739,21.596,48.6712,,4.72,155.217,9.04931,2.83759,3.18908,1.25907,0.238546,0.0748009,0.163745314,0.24225,1.25259,0.292756,0.735099,,,4.01177,1.92966,1.82443,268.7900085,,,,,,,644,4.181818182,636,4.12987013,,,,,,,,,,,,,,,,,,,Jeffrey Springs,17677,605488
Bailey Ober,MIN,9.5852,10.8017,13.6108,4.50014,28.9,28.9,0,0,,164.305,699.297,160.922,86.9588,82.1552,28.0263,44.9069,,6.4744,169.811,9.30161,2.45983,3.78141,1.53517,0.242832,0.0642172,0.178614385,0.248368,1.25272,0.295272,0.713539,,,4.25508,1.91373,1.3418,84.66999817,,,,,,,637.6,3.887804878,643,3.920731707,,,,,,,,,,,,,,,,,,,Bailey Ober,21224,641927
Drew Rasmussen,TBR,8.76,7.1843,8.3764,3.54569,44.757,19.72,0,0.6571,,129.824,536.069,121.438,55.7095,51.1459,14.5344,32.2354,,4.1297,124.347,8.62035,2.23472,3.85747,1.0076,0.231961,0.0601329,0.171828076,0.243021,1.18371,0.296278,0.734774,,,3.5466,1.9086,1.9526,241.2799988,,,,,,,606.9,4.668461538,599,4.607692308,,,,,,,,,,,,,,,,,,,Drew Rasmussen,25385,656876
Kyle Freeland,COL,7.1818,12.3225,11.9532,4.90067,28.52,28.52,0,0,,165.908,718.467,189.046,96.1091,90.3399,25.7897,40.6427,,5.732,124.187,6.73677,2.20475,3.05558,1.39901,0.17285,0.0565686,0.116281327,0.28128,1.38444,0.312682,0.690037,,,4.52878,1.8946,1.90217,724.9400024,,,,,,,524.2,3.157831325,599,3.608433735,,,,,,,,,,,,,,,,,,,Kyle Freeland,16256,607536
Reese Olson,DET,8.2933,9.6688,11.7785,4.00622,25.96,25.96,0,0,,142.633,606.593,136.299,68.8038,63.4912,16.5772,47.0333,,5.2905,132.123,8.3368,2.96775,2.80913,1.046,0.217811,0.0775368,0.140274458,0.245908,1.28534,0.295194,0.715248,,,3.92527,1.86293,1.83796,246.6100006,,,,,,,603.5,4.22027972,602,4.20979021,,,,,,,,,,,,,,,,,,,Reese Olson,24968,681857
Max Meyer,MIA,7.5428,9.4908,10.8271,4.07577,33.8179,24.25,0,0.599,,148.144,632.434,146.352,73.587,67.0892,19.1974,48.5788,,5.7025,135.997,8.26201,2.95124,2.79951,1.16627,0.215037,0.0768124,0.13822455,0.253138,1.31582,0.300632,0.722051,,,4.11432,1.80011,1.92885,352.9200134,,,,,,,592.9,4.006081081,604,4.081081081,,,,,,,,,,,,,,,,,,,Max Meyer,27474,676974
Shane Baz,TBR,9.1966,9.0471,11.4609,4.09279,35.9556,24.4,0,0.6571,,150.259,640.018,144.493,73.3732,68.331,20.989,52.1504,,6.5398,151.185,9.05545,3.12363,2.89902,1.25717,0.23622,0.0814827,0.154736891,0.248557,1.3087,0.301853,0.737003,,,4.14185,1.7774,1.50459,198.6699982,,,,,,,606.3,4.042,606,4.04,,,,,,,,,,,,,,,,,,,Shane Baz,22264,669358
Miles Mikolas,STL,9.2073,10.3341,13.1488,4.28307,29.08,29.08,0,0,,168.125,708.045,176.548,86.0257,80.01,24.0666,33.9556,,6.1986,120.742,6.46354,1.8177,3.55589,1.28832,0.170529,0.0479568,0.122572433,0.264337,1.25207,0.291507,0.70402,,,4.30756,1.75968,1.75235,584.2000122,,,,,,,609.8,3.629761905,650,3.869047619,,,,,,,,,,,,,,,,,,,Miles Mikolas,9803,571945
Gavin Williams,CLE,8.696,9.4809,12.1136,4.13894,27.52,27.52,0,0,,154.079,657.179,142.857,76.0768,70.8581,20.1845,57.461,,6.5809,152.063,8.88224,3.3564,2.64636,1.17901,0.231387,0.0874358,0.143951043,0.240849,1.3001,0.291459,0.722081,,,4.1426,1.75493,1.79846,195.0299988,,,,,,,633.8,4.115584416,622,4.038961039,,,,,,,,,,,,,,,,,,,Gavin Williams,30122,668909
Eduardo Rodriguez,ARI,9.0942,8.5927,11.3442,4.11665,33.4543,25.8,0,0.6194,,151.855,645.877,148.157,74.7472,69.4591,20.1925,50.9537,,4.5503,141.831,8.40594,3.01989,2.78353,1.19675,0.219595,0.0788907,0.140704043,0.250954,1.31119,0.298738,0.727947,,,4.12366,1.74838,2.04579,376.480011,,,,,,,614,4.039473684,620,4.078947368,,,,,,,,,,,,,,,,,,,Eduardo Rodriguez,13164,593958
José Berríos,TOR,10.3755,12.2021,15.1524,4.43856,32.6173,32.6173,0,0,,192.986,827.147,196.698,101.834,95.1758,29.7073,57.6509,,9.9104,174.526,8.13907,2.68857,3.02728,1.38541,0.210997,0.0696985,0.141298696,0.258954,1.31796,0.300693,0.716845,,,4.4092,1.73735,1.55212,242.7700043,,,,,,,693,3.590673575,721,3.735751295,,,,,,,,,,,,,,,,,,,Jose Berrios,14168,621244
Bryce Miller,SEA,9.8513,11.5855,14.7712,3.99532,30.45,30.45,0,0,,175.598,736.499,165.918,83.4965,77.952,25.7718,48.9031,,6.612,166.899,8.55414,2.50646,3.41284,1.3209,0.226611,0.0663994,0.160211354,0.243645,1.22337,0.287,0.734722,,,4.12197,1.71083,1.99519,78.69999695,,,,,,,717,4.073863636,708,4.022727273,,,,,,,,,,,,,,,,,,,Bryce Miller,29837,682243
Robbie Ray,SFG,10.0296,9.4335,13.5876,3.97266,27.52,27.52,0,0,,159.494,671.017,141.028,75.3377,70.4018,23.9304,50.6081,,6.738,169.708,9.57638,2.85573,3.35339,1.35035,0.252912,0.07542,0.17749235,0.22981,1.20152,0.278783,0.735444,,,4.06756,1.70949,2.28331,132.1699982,,,,,,,680.8,4.281761006,649,4.081761006,,,,,,,,,,,,,,,,,,,Robbie Ray,11486,592662
Ryan Feltner,COL,7.9028,11.6157,10.954,4.90303,29.08,29.08,0,0,,166.273,723.327,176.962,96.6489,90.5823,25.4804,58.0321,,7.0445,145.807,7.89221,3.14116,2.51252,1.3792,0.201578,0.0802294,0.121348433,0.268837,1.4133,0.311074,0.694081,,,4.57899,1.65651,1.81231,680.2999878,,,,,,,557.7,3.359638554,602,3.626506024,,,,,,,,,,,,,,,,,,,Ryan Feltner,21446,663372
Yu Darvish,SDP,7.8493,8.1132,10.6803,4.17464,23.25,23.25,0,0,,131.344,550.479,123.586,65.179,60.9239,19.7091,37.4375,,6.3465,125.968,8.63159,2.5653,3.36475,1.35051,0.228833,0.068009,0.160824113,0.243905,1.22596,0.287732,0.718308,,,4.19915,1.61301,1.64159,285.7200012,,,,,,,524,4,518,3.954198473,,,,,,,,,,,,,,,,,,,Yu Darvish,13074,506433
Matthew Boyd,CHC,7.7709,7.5993,9.5187,3.81136,31.8644,22.42,0,0.6211,,131.108,555.026,119.285,59.6385,55.5223,17.5318,46.1923,,5.7417,132.195,9.0746,3.1709,2.86184,1.20348,0.238178,0.0832255,0.154952191,0.237104,1.26215,0.287955,0.750988,,,4.07661,1.60675,1.92502,323.0499878,,,,,,,550.6,4.203053435,533,4.06870229,,,,,,,,,,,,,,,,,,,Matthew Boyd,15440,571510
David Peterson,NYM,10.7041,8.1241,14.1589,3.67883,31.7378,25.96,0,0.6433,,155.713,667.587,145.855,69.7656,63.6489,18.1737,62.5011,,7.0768,149.878,8.66273,3.61248,2.398,1.05042,0.224506,0.0936224,0.130884059,0.243901,1.33808,0.296963,0.757686,,,4.0992,1.59458,2.43189,326.9200134,,,,,,,647.4,4.15,640,4.102564103,,,,,,,,,,,,,,,,,,,David Peterson,20302,656849
Ronel Blanco,HOU,8.8406,10.4533,12.0453,4.41527,27.35,27.35,0,0,,157.207,677.914,145.756,82.5281,77.1234,22.0049,67.9169,,4.9071,157.964,9.04333,3.8882,2.32584,1.25977,0.233015,0.100185,0.132829532,0.240883,1.35918,0.291097,0.717164,,,4.36622,1.58993,1.24112,250.0899963,,,,,,,608.6,3.876433121,596,3.796178344,,,,,,,,,,,,,,,,,,,Ronel Blanco,19407,669854
Bryan Woo,SEA,9.1964,8.693,12.6653,3.82699,25.8,25.8,0,0,,143.649,597.256,132.852,65.6512,61.0826,20.8286,35.463,,6.4753,135.292,8.47643,2.22185,3.81503,1.30497,0.226523,0.0593766,0.167146757,0.239235,1.17171,0.280621,0.737765,,,4.04363,1.58335,1.84238,130.5599976,,,,,,,608.5,4.225694444,594,4.125,,,,,,,,,,,,,,,,,,,Bryan Woo,30279,693433
Clarke Schmidt,NYY,8.9354,8.4381,10.764,4.08264,30.7378,24.96,0,0.6586,,141.443,603.145,133.554,69.2214,64.1623,19.9177,48.49,,7.932,136.652,8.69514,3.08541,2.81814,1.26736,0.226565,0.0803953,0.146169998,0.244281,1.28705,0.291261,0.731858,,,4.26157,1.57309,1.80167,249.1100006,,,,,,,559,3.964539007,555,3.936170213,,,,,,,,,,,,,,,,,,,Clarke Schmidt,19899,657376
Ben Brown,CHC,7.3607,6.7705,6.5432,3.83035,44.1033,14.77,0,0.6211,,112.286,478.213,99.4708,52.3055,47.7882,13.4743,45.7811,,4.0196,127.878,10.2497,3.66948,2.79324,1.08,0.267407,0.0957337,0.171673715,0.232185,1.29359,0.299576,0.735406,,,3.77931,1.56406,1.3507,428.5599976,,,,,,,521.5,4.65625,501,4.473214286,,,,,,,,,,,,,,,,,,,Ben Brown,23590,676962
Casey Mize,DET,7.9078,7.8554,9.4518,3.93942,22.84,22.84,0,0,,124.769,529.202,121.028,59.2891,54.613,14.8902,38.1471,,5.1832,104.435,7.53323,2.75168,2.73769,1.07408,0.197344,0.0720842,0.125259727,0.249095,1.27576,0.289563,0.722092,,,4.08573,1.53768,1.74526,357.730011,,,,,,,504.9,4.0392,509,4.072,,,,,,,,,,,,,,,,,,,Casey Mize,20492,663554
Steven Matz,STL,7.1573,7.0411,6.8181,3.75332,54.1556,15.6,1,0.6296,,126.414,526.446,118.855,57.1472,52.7189,15.3453,34.5504,,4.8587,111.793,7.95911,2.45981,3.23566,1.09251,0.212355,0.0656295,0.146725416,0.244038,1.21352,0.28761,0.729661,,,3.91109,1.53405,1.69413,635.2800293,,,,,,,551.5,4.376984127,548,4.349206349,,,,,,,,,,,,,,,,,,,Steven Matz,13361,571927
Nick Martinez,CIN,8.0996,10.8855,9.0945,4.65843,45.2994,24.25,0,0.5832,,157.044,672.641,162.621,86.8755,81.2863,26.9036,43.0802,,6.0026,134.056,7.68258,2.46888,3.11177,1.54182,0.199297,0.0640464,0.135251045,0.260795,1.30983,0.29338,0.707143,,,4.62393,1.51787,1.40636,315.4200134,,,,,,,530.9,3.381528662,559,3.560509554,,,,,,,,,,,,,,,,,,,Nick Martinez,12730,607259
Kris Bubic,KCR,8.2924,7.4344,8.6119,3.85537,48.9748,18.16,0,0.614,,132.432,564.028,126.093,61.4556,56.7306,14.959,47.4525,,6.1205,126.654,8.60733,3.22484,2.66907,1.0166,0.224553,0.0841315,0.140421398,0.247021,1.31045,0.301306,0.734521,,,3.93576,1.51307,1.98767,319.5799866,,,,,,,563.7,4.270454545,564,4.272727273,,,,,,,,,,,,,,,,,,,Kris Bubic,21455,663460
Antonio Senzatela,COL,7.0322,12.3022,7.5345,4.91517,41.4044,26.96,0,0.564,,159.717,706.621,200.961,94.5795,87.226,22.6494,43.4817,,6.2984,95.1386,5.36104,2.45018,2.18801,1.27629,0.134639,0.0615347,0.073104113,0.305951,1.53048,0.330787,0.704464,,,4.7537,1.50856,1.46078,735.7000122,,,,,,,425.5,2.659375,548,3.425,,,,,,,,,,,,,,,,,,,Antonio Senzatela,15488,622608
Reid Detmers,LAA,6.04,5.6765,4.8637,3.60308,57.2163,10.92,0,0.6145,,105.939,441.622,89.4345,45.604,42.4118,13.8671,37.2582,,4.9172,124.943,10.6145,3.16525,3.35344,1.17807,0.282919,0.0843667,0.198552147,0.223896,1.1959,0.289934,0.755869,,,3.7037,1.50824,1.56474,391.6099854,,,,,,,508.8,4.8,476,4.490566038,,,,,,,,,,,,,,,,,,,Reid Detmers,27468,672282
Kumar Rocker,TEX,7.7119,8.4985,9.8134,4.26101,28.4407,22.7,0,0.6179,,127.206,541.796,124.361,64.7332,60.225,17.5848,41.8704,,4.8587,126.75,8.96777,2.96239,3.02721,1.24415,0.233945,0.0772807,0.156663939,0.251201,1.30679,0.304439,0.716732,,,4.0728,1.50797,1.26917,311.8500061,,,,,,,513,4.039370079,518,4.078740157,,,,,,,,,,,,,,,,,,,Kumar Rocker,31843,677958
Edward Cabrera,MIA,7.1118,8.4684,8.781,4.04929,33.1815,21.7,0,0.599,,125.964,542.442,111.609,61.3785,56.6737,14.5276,59.6795,,6.288,137.209,9.8035,4.26406,2.2991,1.03799,0.252947,0.11002,0.142927155,0.234239,1.35983,0.298954,0.728123,,,4.05835,1.5067,1.62171,455.3800049,,,,,,,536.7,4.25952381,515,4.087301587,,,,,,,,,,,,,,,,,,,Edward Cabrera,21690,665795
Alex Cobb,DET,5.8837,5.8267,8.6205,3.68813,17.16,17.16,0,0,,95.83,404.346,95.5103,43.3269,39.2704,8.9898,27.686,,3.4948,80.4273,7.55343,2.60017,2.90498,0.844289,0.198907,0.0684711,0.130436063,0.255946,1.28557,0.30492,0.722077,,,3.6836,1.49333,1.68974,620.6199951,,,,,,,417.1,4.344791667,430,4.479166667,,,,,,,,,,,,,,,,,,,Alex Cobb,6562,502171
Andrew Heaney,PIT,7.7067,9.0636,9.2349,4.21036,35.7315,24.25,0,0.5677,,141.889,604.351,137.905,70.9096,66.3784,19.3705,44.4551,,7.7345,128.263,8.13567,2.81978,2.88522,1.22867,0.212232,0.0735584,0.1386737,0.249754,1.28523,0.293018,0.717917,,,4.23675,1.48022,1.82835,451.3800049,,,,,,,562.3,3.959859155,567,3.992957746,,,,,,,,,,,,,,,,,,,Andrew Heaney,15423,571760
Shane Bieber,CLE,5.4125,4.9642,7.734,3.63473,19.8178,14.04,0,0.6494,,88.269,368.139,84.3049,38.9058,35.6483,10.2903,21.9745,,2.986,88.6737,9.04126,2.24054,4.0353,1.04921,0.24087,0.0596908,0.181179378,0.245659,1.20404,0.303072,0.733334,,,3.52117,1.47389,1.52231,448.3999939,,,,,,,416.8,4.736363636,417,4.738636364,,,,,,,,,,,,,,,,,,,Shane Bieber,19427,669456
Landen Roupp,SFG,7.5869,8.0026,9.4284,3.95974,39.5763,21.28,0,0.6146,,134.57,582.183,123.637,64.3472,59.2069,13.84,59.3928,,5.0562,136.016,9.09668,3.97217,2.2901,0.925616,0.23363,0.102017,0.131612755,0.238803,1.36011,0.298459,0.725205,,,3.91877,1.47285,1.69763,431.480011,,,,,,,588.4,4.358518519,577,4.274074074,,,,,,,,,,,,,,,,,,,Landen Roupp,30076,694738
Mason Miller,ATH,3.7909,2.4874,0,2.51545,66.1049,0,29.824,1.9876,,66.1049,262.602,43.5816,20.086,18.476,5.8077,22.6494,,2.4407,100.79,13.7223,3.08365,4.45,0.790702,0.383812,0.0862499,0.29756248,0.183492,1.00191,0.288539,0.794231,,,2.39786,1.46814,1.39138,45.09000015,,,,,,,585.2,8.866666667,537,8.136363636,,,,,,,,,,,,,,,,,,,Mason Miller,31757,695243
Max Scherzer,TOR,6.7953,6.418,8.5975,4.01759,25.3407,19.6,0,0.6487,,111.997,464.886,102.364,53.1713,49.9955,18.9589,27.2114,,4.9233,115.625,9.29153,2.18668,4.24915,1.52352,0.248718,0.0585335,0.190184042,0.236541,1.15694,0.279724,0.741549,,,4.1631,1.45221,1.48731,273.1400146,,,,,,,469.9,4.195535714,453,4.044642857,,,,,,,,,,,,,,,,,,,Max Scherzer,3137,453286
Mitchell Parker,WSN,9.1064,9.8885,11.8737,4.14435,34.6267,25.96,0,0.6034,,155.507,669.419,152.851,76.8573,71.6084,21.6774,57.4561,,4.2882,136.616,7.90667,3.32528,2.37775,1.25458,0.204082,0.0858298,0.118251808,0.251534,1.35239,0.291898,0.741557,,,4.41277,1.44917,1.91376,502.980011,,,,,,,581,3.724358974,589,3.775641026,,,,,,,,,,,,,,,,,,,Mitchell Parker,27636,680730
Charlie Morton,BAL,9.088,11.0599,12.3016,4.46156,28.35,28.35,0,0,,158.311,688.013,153.746,83.9918,78.4793,21.9366,62.2684,,10.7747,165.769,9.42398,3.53997,2.66217,1.2471,0.240939,0.0905047,0.150433935,0.250006,1.36449,0.308497,0.712468,,,4.2578,1.44613,1.11048,387.1400146,,,,,,,611.2,3.86835443,617,3.905063291,,,,,,,,,,,,,,,,,,,Charlie Morton,4676,450203
Justin Verlander,SFG,7.5895,8.7059,11.2864,4.17087,24.4,24.4,0,0,,140.77,597.783,139.765,69.6878,65.2368,20.6865,35.1042,,5.7008,120.703,7.71706,2.24436,3.43842,1.32258,0.201918,0.058724,0.14319377,0.250935,1.24224,0.28653,0.720875,,,4.23158,1.40267,1.65854,334.2600098,,,,,,,540.1,3.830496454,551,3.907801418,,,,,,,,,,,,,,,,,,,Justin Verlander,8700,434378
Sean Manaea,NYM,7.7611,7.1619,10.1993,4.04709,21.84,21.84,0,0,,122.52,520.698,112.181,59.2589,55.0945,17.1818,44.389,,5.7199,123.415,9.06571,3.26069,2.7803,1.26213,0.237018,0.085249,0.151769169,0.238384,1.27791,0.287883,0.734337,,,4.2019,1.39696,1.75193,251.0099945,,,,,,,505.9,4.11300813,490,3.983739837,,,,,,,,,,,,,,,,,,,Sean Manaea,15873,640455
Kutter Crawford,BOS,6.6934,7.1011,6.1388,4.28939,48.9877,15.5,0,0.5954,,118.665,500.464,113.662,60.1279,56.5559,18.4318,33.9022,,5.0401,117.772,8.93221,2.57126,3.47387,1.39793,0.235325,0.0677415,0.167583488,0.246276,1.24353,0.292729,0.718105,,,4.18528,1.38935,1.04527,412.7999878,,,,,,,485.8,4.082352941,484,4.067226891,,,,,,,,,,,,,,,,,,,Kutter Crawford,20531,676710
Lucas Giolito,BOS,7.5464,8.3886,9.2011,4.43938,31.4696,21.84,0,0.5954,,132.676,568.071,128.363,69.9109,65.4445,19.7904,47.418,,4.9774,131.481,8.91893,3.21657,2.77281,1.34247,0.231452,0.083472,0.147979759,0.248922,1.32489,0.297946,0.714979,,,4.30835,1.35532,1.15581,412.3500061,,,,,,,515.4,3.87518797,515,3.872180451,,,,,,,,,,,,,,,,,,,Lucas Giolito,15474,608337
Luis Severino,ATH,9.5737,12.1757,15.3046,4.32487,31.45,31.45,0,0,,186.923,803.743,182.293,97.3444,89.8243,26.9341,68.5106,,9.7056,165.08,7.94831,3.29866,2.40956,1.29683,0.205389,0.0852394,0.120149858,0.251256,1.34175,0.2912,0.720141,,,4.52871,1.34424,1.4241,302.3599854,,,,,,,671.5,3.590909091,677,3.620320856,,,,,,,,,,,,,,,,,,,Luis Severino,15890,622663
Jake Irvin,WSN,8.6128,10.9171,12.7375,4.38428,29.08,29.08,0,0,,167.08,715.539,170.4,87.3965,81.3917,24.4819,55.673,,7.097,136.611,7.35874,2.9989,2.45381,1.31875,0.19092,0.0778057,0.113114715,0.261042,1.35308,0.296777,0.723033,,,4.56313,1.34129,1.68745,444.7600098,,,,,,,583.6,3.494610778,608,3.640718563,,,,,,,,,,,,,,,,,,,Jake Irvin,21504,663623
Jack Leiter,TEX,8.9299,7.8692,7.1395,4.12973,43.563,20.6,0,0.6179,,133.898,572.775,121.204,65.7165,61.4401,18.0263,52.6677,,6.3629,135.139,9.08341,3.54008,2.56588,1.21165,0.235937,0.0919518,0.143985145,0.235923,1.29854,0.286144,0.727657,,,4.22069,1.30901,1.41991,403.1099854,,,,,,,552.6,4.123880597,533,3.97761194,,,,,,,,,,,,,,,,,,,Jack Leiter,30146,683004
Spencer Arrighetti,HOU,9.0868,8.6846,11.0128,4.28734,25.8,25.8,0,0,,141.578,606.145,125.267,72.0738,67.4436,19.7771,61.573,,6.7613,143.799,9.1412,3.91414,2.33543,1.25721,0.237236,0.101581,0.135654494,0.23292,1.3197,0.281882,0.72111,,,4.39906,1.29886,1.43611,200.6399994,,,,,,,560.8,3.949295775,531,3.73943662,,,,,,,,,,,,,,,,,,,Spencer Arrighetti,29921,681293
Lance McCullers Jr.,HOU,6.5984,6.3438,7.369,3.98744,38.463,15.5,0,0.6335,,111.503,476.124,106.271,53.7913,49.4015,12.6856,42.7796,,5.2078,106.786,8.61925,3.45296,2.49619,1.02392,0.224282,0.0898497,0.134432636,0.248217,1.33673,0.303193,0.725559,,,4.02119,1.29667,1.32485,587.789978,,,,,,,467.3,4.172321429,465,4.151785714,,,,,,,,,,,,,,,,,,,Lance McCullers Jr.,14120,621121
Zebby Matthews,MIN,6.2838,6.4895,5.7418,4.05212,48.3944,13.95,0,0.6033,,110.078,459.774,110.117,53.3546,49.5608,15.6436,23.3016,,4.0534,99.0232,8.09619,1.90515,4.24963,1.27903,0.215374,0.0506806,0.164693099,0.254654,1.21204,0.297319,0.71795,,,3.96033,1.28428,1.18236,406.5100098,,,,,,,452.2,4.110909091,463,4.209090909,,,,,,,,,,,,,,,,,,,Zebby Matthews,31827,805673
Tylor Megill,NYM,7.1682,5.4145,5.4546,3.67679,46.2207,13.48,0,0.6433,,105.144,439.67,92.7566,46.4396,42.9545,12.3695,36.643,,4.051,108.747,9.30842,3.13654,2.96773,1.0588,0.247337,0.0833421,0.163994797,0.232487,1.2307,0.289308,0.74017,,,3.78841,1.27523,1.44841,373.1199951,,,,,,,486.6,4.634285714,468,4.457142857,,,,,,,,,,,,,,,,,,,Tylor Megill,21318,656731
Walker Buehler,BOS,8.1514,10.6445,8.9906,4.7096,37.2815,25.8,0,0.5954,,149.269,648.109,158.835,83.635,78.1107,20.7463,48.3608,,7.1594,125.025,7.53827,2.91586,2.58527,1.25087,0.192908,0.0746183,0.118289821,0.268035,1.38807,0.309049,0.693573,,,4.41397,1.26281,1.10389,242.3899994,,,,,,,519.9,3.489261745,561,3.765100671,,,,,,,,,,,,,,,,,,,Walker Buehler,19374,621111
Zack Littell,TBR,7.7295,10.1583,10.3862,4.3644,34.0296,24.4,0,0.6571,,145.225,613.917,148.585,75.1622,70.4243,23.3748,33.8657,,5.4095,126.466,7.83747,2.09876,3.73434,1.4486,0.205999,0.0551633,0.150835384,0.25857,1.25633,0.294751,0.716566,,,4.32858,1.25238,1.00518,407.0299988,,,,,,,541.7,3.735862069,565,3.896551724,,,,,,,,,,,,,,,,,,,Zack Littell,15823,641793
Martín Pérez,CHW,7.9366,10.2845,11.2772,4.42627,25.96,25.96,0,0,,147.123,643.686,149.542,78.0691,72.3561,20.4861,56.6042,,6.9346,117.599,7.19391,3.46267,2.07756,1.2532,0.182696,0.0879376,0.094758011,0.257766,1.40119,0.29194,0.721701,,,4.67365,1.23422,1.29004,663.3800049,,,,,,,495.8,3.372789116,519,3.530612245,,,,,,,,,,,,,,,,,,,Martin Perez,6902,527048
AJ Smith-Shawver,ATL,8.4897,9.4913,7.9658,4.41782,54.6377,21.15,0,0.6069,,149.013,647.31,141.306,77.9396,73.1459,21.2239,63.7132,,5.7264,153.923,9.29657,3.84811,2.41588,1.28187,0.237789,0.0984276,0.139361672,0.244529,1.37585,0.298175,0.724902,,,4.35015,1.23013,1.22789,430.3900146,,,,,,,579.7,3.890604027,574,3.852348993,,,,,,,,,,,,,,,,,,,AJ Smith-Shawver,29960,700363
Reynaldo López,ATL,6.2286,5.3504,7.8334,4.09458,18.05,18.05,0,0,,99.608,425.542,97.3324,48.5569,45.317,12.9121,35.0023,,3.0477,98.7419,8.92174,3.1626,2.82101,1.16666,0.232038,0.0822535,0.149784505,0.251186,1.32855,0.30605,0.733235,,,4.01504,1.21363,1.40952,172.3899994,,,,,,,411.9,4.119,415,4.15,,,,,,,,,,,,,,,,,,,Reynaldo Lopez,16400,625643
Tyler Mahle,TEX,7.4981,8.3309,9.792,4.37369,24.25,24.25,0,0,,130.47,563.095,127.698,67.7682,63.4042,19.6469,46.9348,,5.1538,124.6,8.59501,3.23762,2.65474,1.35527,0.221276,0.0833515,0.137924701,0.249894,1.33848,0.294609,0.726341,,,4.41179,1.19617,1.20542,452.0100098,,,,,,,477.2,3.670769231,484,3.723076923,,,,,,,,,,,,,,,,,,,Tyler Mahle,16358,641816
Marcus Stroman,NYY,8.9921,10.1523,11.2586,4.60056,29.08,29.08,0,0,,160.626,704.332,172.309,88.8175,82.1078,22.1848,56.5726,,6.3889,119.234,6.68076,3.16981,2.10762,1.24303,0.169286,0.0803209,0.088965438,0.268658,1.42494,0.300278,0.708028,,,4.65328,1.19576,1.01969,493.2000122,,,,,,,522.6,3.245962733,568,3.527950311,,,,,,,,,,,,,,,,,,,Marcus Stroman,13431,573186
Dean Kremer,BAL,9.1406,8.8942,10.6363,4.59413,25.8,25.8,0,0,,145.368,624.782,144.727,79.1379,74.2043,22.7489,49.9704,,5.005,130.938,8.10663,3.09376,2.62032,1.40843,0.209574,0.0799805,0.129593827,0.253993,1.33934,0.293132,0.709611,,,4.53394,1.17434,0.825763,446.1499939,,,,,,,510.1,3.517931034,523,3.606896552,,,,,,,,,,,,,,,,,,,Dean Kremer,19350,665152
Eury Pérez,MIA,4.4646,5.0252,6.4915,3.94203,13.95,13.95,0,0,,77.1242,324.187,67.9841,36.1213,33.7807,10.8629,25.7677,,3.0354,86.4708,10.0907,3.00696,3.35578,1.26764,0.266731,0.0794841,0.187247172,0.230155,1.2156,0.288418,0.733738,,,3.87554,1.16641,1.19522,503.1199951,,,,,,,342.7,4.450649351,327,4.246753247,,,,,,,,,,,,,,,,,,,Eury Perez,27768,691587
