Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Braxton Bragg","BAL",0.0473,0.0735,0.0558,5.40531,0.2068,0.1688,0,0,,1,4.49,1.1187,0.6412,0.60059,0.17,0.4269,0.0039,0.0471,0.6486,5.8374,3.8421,1.51933,1.53,0.144454,0.095078,0.049376390874385834,0.278561,1.5456,0.29671,0.691649,0.419774,,5.50128,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Braxton Bragg","sa3023303",688867
"Matthew Thompson",,0.0465,0.0745,0.0577,5.32926,0.1985,0.1705,0,0,,1,4.544,1.0357,0.6321,0.59214,0.155444,0.56,0.0037,0.0514,0.7599,6.8391,5.04,1.35696,1.399,0.167232,0.123239,0.0439920648932457,0.263363,1.5957,0.29174,0.699235,0.404005,,5.50166,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Matthew Thompson","sa3011866",683010
"Reid Johnston","CLE",0.0437,0.0758,0.0513,5.43492,0.2546,0.1586,0,0,,1,4.519,1.1085,0.6447,0.60388,0.164556,0.4488,0.0053,0.056,0.6591,5.9319,4.0392,1.46858,1.481,0.145851,0.099314,0.046536847949028015,0.276145,1.5573,0.295857,0.687757,0.418646,,5.5019,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Reid Johnston","sa3018183",694773
"Austin Troesser","NYM",0.0482,0.0705,0.0515,5.34069,0.2769,0.1539,0,0,,1,4.528,1.0685,0.6334,0.59341,0.161222,0.5104,0.0059,0.0429,0.7099,6.3891,4.5936,1.39087,1.451,0.15678,0.112721,0.04405920207500458,0.268825,1.5789,0.292333,0.69872,0.40515,,5.50247,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Austin Troesser","sa3023281",809340
"Levi Stoudt","BAL",0.0462,0.0678,0.0378,5.32422,0.4418,0.1188,0,0,,1,4.459,1.094,0.6295,0.59158,0.179444,0.4031,0.01,0.0476,0.6744,6.0696,3.6279,1.67303,1.615,0.151245,0.0904014,0.06084323674440384,0.272934,1.4971,0.289925,0.696377,0.38368,,5.50256,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Levi Stoudt","25650",686651
"Jose Cabrera","ARI",0.0464,0.0753,0.0549,5.58207,0.1754,0.1754,0,0,,1,4.548,1.1578,0.6631,0.62023,0.15,0.4545,0.0031,0.0536,0.569,5.121,4.0905,1.25193,1.35,0.12511,0.099934,0.025175899267196655,0.286591,1.6123,0.303472,0.676888,0.44109,,5.50278,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jose Cabrera","sa3018042",703615
"Eric Yost","SDP",0.0464,0.0738,0.0559,5.30685,0.2274,0.1644,0,0,,1,4.497,1.132,0.6334,0.58965,0.152111,0.4444,0.0045,0.0484,0.5589,5.0301,3.9996,1.25765,1.369,0.124283,0.0988214,0.02546142041683197,0.282703,1.5764,0.29755,0.691631,0.464776,,5.50452,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Eric Yost","sa3022858",801293
"Chris McMahon","COL",0.0407,0.0813,0.0506,5.80563,0.1754,0.1754,0,0,,1,4.458,1.1831,0.6827,0.64507,0.195889,0.3317,0.003,0.0462,0.6691,6.0219,2.9853,2.01718,1.763,0.15009,0.0744056,0.07568415254354477,0.289968,1.5148,0.307053,0.670748,0.386548,,5.50854,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Chris McMahon","sa3014429",675657
"Michael Cuevas","WSN",0.0436,0.0748,0.0507,5.26923,0.2934,0.1504,0,0,,1,4.494,1.1075,0.6282,0.58547,0.151444,0.4497,0.0062,0.058,0.5745,5.1705,4.0473,1.27752,1.363,0.127837,0.100067,0.02777036279439926,0.277827,1.5572,0.293237,0.690615,0.449925,,5.50936,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Michael Cuevas","sa3011437",689821
"Gabriel Barbosa","PHI",0.048,0.0726,0.0576,5.30334,0.2068,0.1688,0,0,,1,4.476,1.1366,0.6333,0.58926,0.157111,0.4156,0.0039,0.0493,0.5448,4.9032,3.7404,1.31088,1.414,0.121716,0.0928508,0.02886505424976349,0.283364,1.5522,0.295991,0.689738,0.469657,,5.51402,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Gabriel Barbosa","sa3009593",682858
"Levi Wells","BAL",0.0471,0.0746,0.0578,5.43132,0.1754,0.1754,0,0,,1,4.537,1.113,0.646,0.60348,0.158222,0.4908,0.0031,0.0472,0.6615,5.9535,4.4172,1.3478,1.424,0.145801,0.108177,0.03762397915124893,0.27832,1.6038,0.300313,0.692909,0.444361,,5.51437,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Levi Wells","sa3023441",694370
"Daniel Federman","BAL",0.0469,0.0719,0.0506,5.40108,0.2727,0.1547,0,0,,1,4.474,1.1193,0.6397,0.60012,0.175889,0.4045,0.0057,0.0463,0.6443,5.7987,3.6405,1.59283,1.583,0.14401,0.0904113,0.0535985603928566,0.278211,1.5238,0.294539,0.692025,0.405727,,5.51684,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Daniel Federman","sa3017460",679946
"Connor Van Scoyoc","COL",0.0404,0.0814,0.0507,5.77035,0.1829,0.1739,0,0,,1,4.526,1.2177,0.6855,0.64115,0.163556,0.3908,0.0032,0.0532,0.553,4.977,3.5172,1.41505,1.472,0.122183,0.0863456,0.03583737462759018,0.29831,1.6085,0.313226,0.669072,0.476282,,5.5187,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Connor Van Scoyoc","sa3010243",681854
"Adrian Chaidez",,0.0453,0.0697,0.0389,5.40855,0.4113,0.1253,0,0,,1,4.49,1.0378,0.6371,0.60095,0.177,0.4859,0.0095,0.0554,0.7862,7.0758,4.3731,1.61803,1.593,0.1751,0.108218,0.0668819472193718,0.262821,1.5237,0.288327,0.694882,0.356316,,5.51898,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Adrian Chaidez","sa3017417",686585
"Jack Mahoney","COL",0.0402,0.0816,0.0502,5.79753,0.182,0.174,0,0,,1,4.525,1.2139,0.6879,0.64417,0.166556,0.399,0.0032,0.0454,0.5728,5.1552,3.591,1.43559,1.499,0.126586,0.0881768,0.03840883821249008,0.297481,1.6129,0.313459,0.670425,0.466728,,5.5193,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jack Mahoney","sa3023157",694968
"Tommy Mace","CLE",0.044,0.0777,0.0568,5.45661,0.1812,0.1742,0,0,,1,4.484,1.1402,0.647,0.60629,0.172556,0.3826,0.0032,0.0528,0.5981,5.3829,3.4434,1.56325,1.553,0.133385,0.0853256,0.04805976152420044,0.281628,1.5228,0.295199,0.683566,0.416628,,5.5197,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Tommy Mace","sa3018140",676390
"Wilkin Paredes","ARI",0.0464,0.0734,0.0511,5.53032,0.2389,0.1619,0,0,,1,4.56,1.1797,0.6577,0.61448,0.145667,0.456,0.0048,0.0451,0.5217,4.6953,4.104,1.14408,1.311,0.114408,0.1,0.014407902956008911,0.290645,1.6357,0.304887,0.683072,0.438112,,5.52005,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Wilkin Paredes","sa3020998",808051
"Drew Parrish","CIN",0.0474,0.0717,0.0526,5.28822,0.2653,0.1563,0,0,,1,4.421,1.0995,0.6245,0.58758,0.195333,0.3618,0.0054,0.0399,0.6947,6.2523,3.2562,1.92012,1.758,0.157136,0.0818367,0.0752997100353241,0.273555,1.4613,0.288939,0.704476,0.376448,,5.52151,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Drew Parrish","sa3011395",669283
"Calvin Ziegler","NYM",0.0495,0.0721,0.06,5.3154,0.1754,0.1754,0,0,,1,4.543,1.0171,0.629,0.5906,0.163,0.5658,0.0031,0.0463,0.7998,7.1982,5.0922,1.41357,1.467,0.176051,0.124543,0.051507800817489624,0.258745,1.5829,0.28776,0.704141,0.379257,,5.52218,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Calvin Ziegler","sa3018142",683349
"Fernando Perez","TOR",0.0462,0.0755,0.0572,5.46237,0.1754,0.1754,0,0,,1,4.519,1.1263,0.6483,0.60693,0.163556,0.4376,0.0031,0.0509,0.6176,5.5584,3.9384,1.41133,1.472,0.136667,0.0968356,0.039831824600696564,0.279444,1.5639,0.296289,0.685883,0.421963,,5.523,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Fernando Perez","sa3018826",800125
"Tommy Vail","CHW",0.0421,0.0735,0.0446,5.16645,0.3923,0.1293,0,0,,1,4.533,1.0174,0.6128,0.57405,0.160556,0.5799,0.0092,0.0411,0.7963,7.1667,5.2191,1.37317,1.445,0.175667,0.127929,0.047738805413246155,0.260072,1.5973,0.28995,0.717293,0.393453,,5.5241,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Tommy Vail","sa3023413",694761
"Ricky Castro","MIN",0.0433,0.0764,0.0495,5.57298,0.2488,0.1598,0,0,,1,4.518,1.1205,0.658,0.61922,0.172,0.4486,0.0051,0.0426,0.6758,6.0822,4.0374,1.50646,1.548,0.149579,0.0992917,0.050287745893001556,0.278261,1.5691,0.298364,0.685914,0.391421,,5.52448,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Ricky Castro","sa3023681",690462
"Brody Hopkins","TBR",0.0455,0.0762,0.0582,5.41098,0.1754,0.1754,0,0,,1,4.541,1.0961,0.6438,0.60122,0.155333,0.4995,0.0031,0.0643,0.676,6.084,4.4955,1.35335,1.398,0.148866,0.109998,0.03886809200048447,0.275596,1.5956,0.299048,0.690644,0.449729,,5.52521,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Brody Hopkins","sa3023515",811315
"Tyler Uberstine","BOS",0.0445,0.0773,0.0526,5.70177,0.1754,0.1754,0,0,,1,4.535,1.1509,0.6751,0.63353,0.160444,0.4637,0.0031,0.044,0.6221,5.5989,4.1733,1.3416,1.444,0.137178,0.102249,0.0349283367395401,0.285775,1.6146,0.305248,0.67591,0.430219,,5.53116,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Tyler Uberstine","sa3017643",700413
"Spencer Bengard","MIN",0.0435,0.0725,0.0417,5.48325,0.375,0.133,0,0,,1,4.496,1.1339,0.6493,0.60925,0.169667,0.4156,0.0086,0.0431,0.6066,5.4594,3.7404,1.45958,1.527,0.13492,0.0924377,0.042482197284698486,0.280856,1.5495,0.295683,0.686145,0.406872,,5.53505,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Spencer Bengard","sa3023092",675248
"Alex Santos II","HOU",0.046,0.0747,0.0545,5.4621,0.2068,0.1688,0,0,,1,4.519,1.069,0.6468,0.6069,0.165556,0.5126,0.0039,0.0449,0.728,6.552,4.6134,1.42021,1.49,0.161098,0.113432,0.04766540974378586,0.269847,1.5816,0.294479,0.692536,0.405833,,5.5352,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Alex Santos II","sa3014684",691012
"Christian Young",,0.0441,0.0708,0.0393,5.46381,0.4129,0.1249,0,0,,1,4.481,1.123,0.6455,0.60709,0.175333,0.4056,0.0097,0.0448,0.6309,5.6781,3.6504,1.55547,1.578,0.140794,0.0905155,0.050278954207897186,0.278619,1.5286,0.293908,0.688237,0.385014,,5.53521,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Christian Young","sa3023437",670405
"Cody Mincey",,0.045,0.0763,0.055,5.51142,0.1911,0.1721,0,0,,1,4.441,1.1401,0.6488,0.61238,0.190111,0.3272,0.0035,0.0544,0.6232,5.6088,2.9448,1.90465,1.711,0.140329,0.0736771,0.06665164977312088,0.280854,1.4673,0.292656,0.681433,0.360019,,5.53632,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Cody Mincey","sa3016707",686856
"Matt Walker",,0.0457,0.0736,0.053,5.33457,0.2604,0.1574,0,0,,1,4.554,1.1327,0.6363,0.59273,0.145111,0.4968,0.0055,0.0431,0.5681,5.1129,4.4712,1.14352,1.306,0.124747,0.109091,0.01565656065940857,0.28218,1.6295,0.299189,0.696325,0.44899,,5.53642,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Matt Walker","sa1169914",687028
"Noah Skirrow",,0.045,0.0747,0.0518,5.43132,0.2464,0.1604,0,0,,1,4.493,1.1327,0.6445,0.60348,0.165778,0.4133,0.005,0.0499,0.5869,5.2821,3.7197,1.42003,1.492,0.130625,0.0919875,0.03863787651062012,0.281081,1.546,0.295052,0.686119,0.419988,,5.53739,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Noah Skirrow","sa3014845",659418
"Alex Cook","TBR",0.0452,0.0765,0.0573,5.45634,0.1754,0.1754,0,0,,1,4.513,1.1022,0.647,0.60626,0.167778,0.4762,0.0031,0.0422,0.6801,6.1209,4.2858,1.42818,1.51,0.150698,0.105517,0.04518059641122818,0.275923,1.5784,0.296951,0.693258,0.421743,,5.54259,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Alex Cook","sa3020879",702047
"Izack Tiger","TEX",0.0457,0.0756,0.055,5.51646,0.1903,0.1723,0,0,,1,4.546,1.0991,0.6532,0.61294,0.166889,0.4997,0.0035,0.0441,0.7124,6.4116,4.4973,1.42566,1.502,0.156709,0.109921,0.046788379549980164,0.274624,1.5988,0.298507,0.692668,0.410792,,5.54264,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Izack Tiger","sa3022875",806094
"Elmer Rodriguez-Cruz","NYY",0.0488,0.0726,0.0594,5.31027,0.1837,0.1737,0,0,,1,4.551,1.0879,0.6336,0.59003,0.155333,0.526,0.0034,0.0438,0.6747,6.0723,4.734,1.2827,1.398,0.148253,0.115579,0.03267413377761841,0.273259,1.6139,0.295943,0.702003,0.459408,,5.54581,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Elmer Rodriguez-Cruz","sa3019459",695684
"Cullen Kafka",,0.0437,0.0699,0.036,5.43186,0.4624,0.1144,0,0,,1,4.55,1.1391,0.6474,0.60354,0.147667,0.4845,0.0111,0.0476,0.5682,5.1138,4.3605,1.17276,1.329,0.124879,0.106484,0.018395602703094482,0.283506,1.6236,0.300249,0.688985,0.459992,,5.54605,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Cullen Kafka","sa3017818",694394
"Aaron Davenport","CLE",0.0443,0.0774,0.0566,5.46219,0.182,0.174,0,0,,1,4.489,1.0783,0.6441,0.60691,0.181444,0.4433,0.0032,0.0457,0.7222,6.4998,3.9897,1.62914,1.633,0.160882,0.0987525,0.06212964653968811,0.269575,1.5216,0.289649,0.692265,0.363516,,5.54786,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Aaron Davenport","sa3017615",702126
"Michael Prosecky","COL",0.0414,0.0801,0.0514,5.70285,0.1903,0.1723,0,0,,1,4.557,1.1388,0.6744,0.63365,0.167667,0.4851,0.0035,0.0536,0.7062,6.3558,4.3659,1.45578,1.509,0.15497,0.106452,0.048518769443035126,0.283403,1.6239,0.308842,0.683503,0.420934,,5.54985,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Michael Prosecky","sa3020526",687087
"M.D. Johnson",,0.0408,0.0812,0.0572,5.46282,0.1754,0.1754,0,0,,1,4.48,1.1168,0.6459,0.60698,0.174444,0.396,0.003,0.0587,0.6222,5.5998,3.564,1.57121,1.57,0.138884,0.0883929,0.050491079688072205,0.277445,1.5128,0.291872,0.683364,0.390877,,5.55396,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"M.D. Johnson","sa3010364",668724
"Edgar Barclay","NYY",0.05,0.0715,0.0614,5.24313,0.1754,0.1754,0,0,,1,4.488,1.0794,0.6203,0.58257,0.179111,0.4363,0.003,0.0458,0.6932,6.2388,3.9267,1.58881,1.612,0.154456,0.0972148,0.0572415366768837,0.269453,1.5157,0.287303,0.707857,0.374582,,5.55482,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Edgar Barclay","sa1170012",687607
"Hayden Wynja","SFG",0.0441,0.0761,0.0548,5.34654,0.2315,0.1635,0,0,,1,4.524,1.0807,0.6316,0.59406,0.166667,0.4583,0.0047,0.05,0.6515,5.8635,4.1247,1.42156,1.5,0.14401,0.101304,0.04270557314157486,0.269119,1.539,0.285856,0.694971,0.354551,,5.55505,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Hayden Wynja","sa3020464",676883
"Jimmy Endersby",,0.0451,0.0745,0.0514,5.43798,0.2505,0.1595,0,0,,1,4.484,1.0908,0.6418,0.60422,0.176778,0.4348,0.0051,0.046,0.6758,6.0822,3.9132,1.55428,1.591,0.150714,0.096967,0.05374666303396225,0.272482,1.5256,0.290108,0.691489,0.372994,,5.55539,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jimmy Endersby","sa3014921",684544
"Marcelo Perez","SEA",0.0439,0.0779,0.0595,5.34393,0.1754,0.1754,0,0,,1,4.456,1.1263,0.6334,0.59377,0.177889,0.3664,0.003,0.0496,0.5853,5.2677,3.2976,1.59743,1.601,0.131351,0.0822262,0.04912477731704712,0.278787,1.4927,0.289431,0.690947,0.40107,,5.55644,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Marcelo Perez","sa3020889",681041
"Edinson Batista","TOR",0.0454,0.0738,0.05,5.45022,0.267,0.156,0,0,,1,4.567,1.1079,0.6501,0.60558,0.144222,0.5209,0.0057,0.0691,0.6248,5.6232,4.6881,1.19946,1.298,0.136808,0.114057,0.02275017648935318,0.278577,1.6288,0.3004,0.685898,0.474657,,5.56177,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Edinson Batista","sa3009266",685046
"Bryan Garcia",,0.0448,0.077,0.0562,5.5134,0.1754,0.1754,0,0,,1,4.519,1.11,0.6521,0.6126,0.17,0.4531,0.0029,0.0501,0.662,5.958,4.0779,1.46105,1.53,0.146493,0.100266,0.046227045357227325,0.276408,1.5631,0.295245,0.687495,0.398004,,5.56208,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Bryan Garcia","19457",650530
"Zach Messinger","NYY",0.0489,0.0723,0.0584,5.33637,0.1886,0.1726,0,0,,1,4.477,1.0774,0.6311,0.59293,0.185222,0.4211,0.0034,0.0536,0.7165,6.4485,3.7899,1.7015,1.667,0.16004,0.0940585,0.06598168611526489,0.269195,1.4985,0.287746,0.699974,0.38743,,5.56547,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Zach Messinger","sa3018093",684725
"Elijah Dale","SEA",0.0439,0.0776,0.0596,5.28192,0.1886,0.1726,0,0,,1,4.578,1.1047,0.6327,0.58688,0.137444,0.5291,0.0035,0.0682,0.5894,5.3046,4.7619,1.11397,1.237,0.128746,0.115574,0.013171680271625519,0.277514,1.6338,0.297264,0.694544,0.488376,,5.56636,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Elijah Dale","sa3023501",688145
"Jace Kaminska","COL",0.0396,0.0822,0.0485,5.87745,0.1853,0.1733,0,0,,1,4.525,1.1987,0.6946,0.65305,0.177222,0.403,0.0033,0.0457,0.6238,5.6142,3.627,1.54789,1.595,0.137856,0.0890608,0.04879558086395264,0.294066,1.6017,0.311875,0.670144,0.435574,,5.56887,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jace Kaminska","sa3023222",700978
"Michael Forret","BAL",0.0461,0.0732,0.0502,5.4765,0.2595,0.1575,0,0,,1,4.546,1.0915,0.6492,0.6085,0.164222,0.5068,0.0055,0.0539,0.7035,6.3315,4.5612,1.38812,1.478,0.154751,0.111483,0.043268799781799316,0.273882,1.5983,0.297435,0.693589,0.418757,,5.57647,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Michael Forret","sa3023479",702650
"Cameron Wagoner","MIL",0.0447,0.0766,0.0567,5.42853,0.1903,0.1723,0,0,,1,4.512,1.1252,0.6453,0.60317,0.165444,0.4345,0.0035,0.0559,0.6058,5.4522,3.9105,1.39425,1.489,0.134264,0.0962988,0.03796540945768356,0.279789,1.5597,0.295277,0.688514,0.43761,,5.57686,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Cameron Wagoner","sa3019952",687726
"Brendan Beck","NYY",0.048,0.0737,0.0577,5.43474,0.1754,0.1754,0,0,,1,4.488,1.1086,0.6427,0.60386,0.185444,0.4149,0.003,0.0444,0.6886,6.1974,3.7341,1.65968,1.669,0.153431,0.0924465,0.06098484247922897,0.275176,1.5235,0.292633,0.696903,0.396318,,5.57796,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Brendan Beck","sa3020680",694341
"Alfredi Jimenez",,0.044,0.0753,0.0491,5.55264,0.2645,0.1565,0,0,,1,4.515,1.1329,0.6569,0.61696,0.169889,0.4397,0.0055,0.0434,0.6217,5.5953,3.9573,1.41392,1.529,0.137697,0.0973865,0.04031006991863251,0.280984,1.5726,0.297197,0.686043,0.404001,,5.58094,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Alfredi Jimenez","sa3006479",678085
"Chris Ellis",,0.0468,0.0749,0.0566,5.49198,0.1754,0.1754,0,0,,1,4.486,1.1132,0.6492,0.61022,0.177444,0.4307,0.0029,0.0449,0.6595,5.9355,3.8763,1.53123,1.597,0.147013,0.0960098,0.05100312829017639,0.277578,1.5439,0.29487,0.690633,0.394723,,5.58106,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Chris Ellis","16125",595939
"Caden Grice","ARI",0.0467,0.0746,0.0545,5.54364,0.1903,0.1723,0,0,,1,4.635,1.1002,0.6587,0.61596,0.137778,0.604,0.0036,0.0547,0.6736,6.0624,5.436,1.11523,1.24,0.145329,0.130313,0.015016183257102966,0.276689,1.7042,0.30409,0.691783,0.431083,,5.58649,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Caden Grice","sa3023166",694364
"Sam Whiting","SDP",0.0464,0.0742,0.0563,5.35599,0.2109,0.1679,0,0,,1,4.48,1.0725,0.6337,0.59511,0.173111,0.4602,0.004,0.0502,0.6808,6.1272,4.1418,1.47936,1.558,0.151964,0.102723,0.0492410734295845,0.270178,1.5327,0.288665,0.696713,0.391508,,5.58652,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Sam Whiting","sa3023078",688519
"Ixan Henderson","STL",0.0466,0.0737,0.0566,5.28876,0.2233,0.1653,0,0,,1,4.542,1.0943,0.6288,0.58764,0.151889,0.5072,0.0044,0.0475,0.6088,5.4792,4.5648,1.20032,1.367,0.134038,0.111669,0.02236899733543396,0.274446,1.6015,0.292075,0.700361,0.412378,,5.58754,-0.0000999029,-0.000679999,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Ixan Henderson","sa3022953",809100
"Henry Williams","KCR",0.0439,0.0777,0.0529,5.65524,0.1829,0.1739,0,0,,1,4.574,1.1494,0.671,0.62836,0.149333,0.4934,0.0033,0.052,0.5776,5.1984,4.4406,1.17065,1.344,0.126279,0.107871,0.018408387899398804,0.28531,1.6428,0.302898,0.677811,0.435166,,5.58881,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Henry Williams","sa3020901",689275
"Inohan Paniagua","STL",0.0456,0.075,0.0551,5.39802,0.215,0.167,0,0,,1,4.548,1.0925,0.6413,0.59978,0.153556,0.4895,0.0041,0.0752,0.6336,5.7024,4.4055,1.29438,1.382,0.139314,0.10763,0.03168424963951111,0.27427,1.582,0.293774,0.688138,0.425381,,5.5896,-0.0000999029,-0.000679999,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Inohan Paniagua","sa3006417",681644
